%  GPST,,latitude(deg), longitude(deg), height(m),  Q, ns,  sdn(m),  sde(m),  sdu(m), sdne(m), sdeu(m),  sdun(m), age(s), ratio
2020/02/15,04:04:14.20,39.748166939,-104.998425382,1573.0279,5,5,9.7957,2.7881,9.2724,3.6346,3.3061,8.3119,0,0
2020/02/15,04:04:14.40,39.74817804,-104.998438538,1573.068,5,5,9.7956,2.7882,9.2722,3.6347,3.3063,8.3117,0,0
2020/02/15,04:04:14.60,39.748188594,-104.998451618,1573.0106,5,5,9.7955,2.7882,9.2719,3.6348,3.3065,8.3115,0,0
2020/02/15,04:04:14.80,39.748198451,-104.998465405,1572.8658,5,5,9.7954,2.7882,9.2717,3.635,3.3066,8.3112,0,0
2020/02/15,04:04:15.00,39.748208205,-104.998478807,1572.6569,5,5,9.7953,2.7883,9.2715,3.6351,3.3068,8.311,0,0
2020/02/15,04:04:15.20,39.748219984,-104.998492862,1572.7113,5,5,9.7952,2.7883,9.2713,3.6352,3.3069,8.3107,0,0
2020/02/15,04:04:15.40,39.748231185,-104.998507237,1572.6976,5,5,9.7951,2.7884,9.2711,3.6353,3.3071,8.3105,0,0
2020/02/15,04:04:15.60,39.748242437,-104.998521742,1572.6749,5,5,9.795,2.7884,9.2708,3.6355,3.3073,8.3102,0,0
2020/02/15,04:04:15.80,39.748253236,-104.998536379,1572.5686,5,5,9.7949,2.7885,9.2706,3.6356,3.3074,8.31,0,0
2020/02/15,04:04:16.00,39.74826576,-104.99855117,1572.6407,5,5,9.7949,2.7885,9.2704,3.6357,3.3076,8.3098,0,0
2020/02/15,04:04:16.20,39.748276588,-104.99856588,1572.5317,5,5,9.7948,2.7886,9.2702,3.6358,3.3077,8.3095,0,0
2020/02/15,04:04:16.40,39.748288721,-104.998581009,1572.5997,5,5,9.7947,2.7886,9.27,3.636,3.3079,8.3093,0,0
2020/02/15,04:04:16.60,39.748299395,-104.998595846,1572.4717,5,5,9.7946,2.7887,9.2697,3.6361,3.3081,8.309,0,0
2020/02/15,04:04:16.80,39.748273642,-104.998625648,1569.7514,5,7,3.4748,1.844,4.3023,-1.1945,1.1212,-1.8443,0,0
2020/02/15,04:04:17.00,39.748293002,-104.998631991,1569.5343,5,7,3.4748,1.844,4.3023,-1.1945,1.1213,-1.8445,0,0
2020/02/15,04:04:17.20,39.748313074,-104.998644509,1570.322,5,7,3.4749,1.844,4.3023,-1.1945,1.1214,-1.8447,0,0
2020/02/15,04:04:17.40,39.748327984,-104.998658129,1570.5705,5,7,3.4749,1.844,4.3023,-1.1946,1.1215,-1.8449,0,0
2020/02/15,04:04:17.60,39.748336354,-104.998673507,1570.2883,5,7,3.4749,1.844,4.3024,-1.1946,1.1216,-1.8451,0,0
2020/02/15,04:04:17.80,39.748351607,-104.998688115,1570.7839,5,7,3.475,1.8441,4.3024,-1.1946,1.1218,-1.8454,0,0
2020/02/15,04:04:18.00,39.748361911,-104.998699665,1570.2524,5,7,3.475,1.8441,4.3024,-1.1946,1.1219,-1.8456,0,0
2020/02/15,04:04:18.20,39.748367203,-104.998712678,1569.25,5,6,7.5197,2.7867,6.049,3.5363,3.1847,4.9948,0,0
2020/02/15,04:04:18.40,39.748377961,-104.998726668,1569.1231,5,6,7.5196,2.7867,6.0489,3.5363,3.1848,4.9946,0,0
2020/02/15,04:04:18.60,39.748394057,-104.99874089,1569.7098,5,6,7.5195,2.7868,6.0488,3.5363,3.1848,4.9944,0,0
2020/02/15,04:04:18.80,39.748403275,-104.998755135,1569.4007,5,6,7.5195,2.7868,6.0487,3.5363,3.1848,4.9942,0,0
2020/02/15,04:04:19.00,39.748416979,-104.998769221,1569.6765,5,6,7.5194,2.7869,6.0487,3.5363,3.1848,4.994,0,0
2020/02/15,04:04:19.20,39.748428124,-104.998783159,1569.6276,5,6,7.5193,2.7869,6.0486,3.5363,3.1849,4.9937,0,0
2020/02/15,04:04:19.40,39.748441537,-104.998797093,1569.8532,5,6,7.5193,2.787,6.0485,3.5363,3.1849,4.9935,0,0
2020/02/15,04:04:19.60,39.748469605,-104.998810703,1571.9098,5,5,9.7931,2.7894,9.2664,3.6379,3.3105,8.3054,0,0
2020/02/15,04:04:19.80,39.748481797,-104.998825253,1572.0287,5,5,9.793,2.7895,9.2662,3.638,3.3106,8.3052,0,0
2020/02/15,04:04:20.00,39.748465554,-104.998831908,1568.0738,5,5,7.5592,3.105,6.0489,3.6838,3.1643,4.9854,0,0
2020/02/15,04:04:20.20,39.748515181,-104.998856731,1573.5675,5,4,23.0803,5.6906,28.7339,-9.5093,-11.1331,25.2472,0,0
2020/02/15,04:04:20.40,39.748843327,-104.99893868,1616.6482,5,5,3.5775,4.2682,6.8422,-2.1474,-4.3487,1.0459,0,0
2020/02/15,04:04:20.60,39.748852809,-104.998953356,1616.4572,5,5,3.5775,4.268,6.842,-2.1474,-4.3485,1.0453,0,0
2020/02/15,04:04:20.80,39.74854664,-104.998899922,1573.2843,5,4,23.0973,5.6919,28.7535,-9.5155,-11.1392,25.2658,0,0
2020/02/15,04:04:21.00,39.748557618,-104.998913973,1573.2697,5,4,23.1029,5.6923,28.76,-9.5176,-11.1412,25.272,0,0
2020/02/15,04:04:21.20,39.748905138,-104.999000583,1619.058,5,5,3.5775,4.2675,6.8413,-2.1472,-4.3477,1.0433,0,0
2020/02/15,04:04:21.40,39.748578834,-104.998942453,1573.1827,5,4,23.1142,5.6931,28.7731,-9.5218,-11.1453,25.2844,0,0
2020/02/15,04:04:21.60,39.748589355,-104.998956351,1573.1452,5,4,23.1199,5.6935,28.7796,-9.5239,-11.1474,25.2906,0,0
2020/02/15,04:04:21.80,39.748658917,-104.998986952,1581.6094,5,5,7.5583,3.1051,6.048,3.6833,3.1641,4.9833,0,0
2020/02/15,04:04:22.00,39.748609152,-104.998983277,1573.0208,5,4,23.1313,5.6943,28.7927,-9.528,-11.1515,25.303,0,0
2020/02/15,04:04:22.20,39.74861905,-104.998996672,1572.9962,5,4,23.1369,5.6947,28.7993,-9.5301,-11.1535,25.3092,0,0
2020/02/15,04:04:22.40,39.748628816,-104.999010181,1572.97,5,4,23.1426,5.6952,28.8058,-9.5322,-11.1556,25.3154,0,0
2020/02/15,04:04:22.60,39.748638375,-104.999023655,1572.9444,5,4,23.1483,5.6956,28.8124,-9.5343,-11.1577,25.3217,0,0
2020/02/15,04:04:22.80,39.748599889,-104.99902674,1566.341,5,5,3.5776,4.2663,6.8396,-2.1467,-4.3455,1.0383,0,0
2020/02/15,04:04:23.00,39.748612296,-104.999040482,1566.6799,5,5,3.5777,4.2661,6.8394,-2.1466,-4.3452,1.0376,0,0
2020/02/15,04:04:23.20,39.748627205,-104.999054361,1567.3278,5,5,3.5777,4.2659,6.8392,-2.1466,-4.3449,1.037,0,0
2020/02/15,04:04:23.40,39.748676771,-104.999075573,1572.7049,5,4,23.1711,5.6972,28.8386,-9.5427,-11.1659,25.3466,0,0
2020/02/15,04:04:23.60,39.748687353,-104.999088304,1572.7228,5,4,23.1768,5.6976,28.8452,-9.5448,-11.168,25.3528,0,0
2020/02/15,04:04:23.80,39.748696599,-104.999101081,1572.6198,5,4,23.1825,5.6981,28.8518,-9.5469,-11.17,25.3591,0,0
2020/02/15,04:04:24.00,39.748707102,-104.999113998,1572.6162,5,4,23.1882,5.6985,28.8584,-9.549,-11.1721,25.3653,0,0
2020/02/15,04:04:24.20,39.748717582,-104.999126952,1572.5992,5,4,23.1939,5.6989,28.865,-9.5511,-11.1742,25.3716,0,0
2020/02/15,04:04:24.40,39.748728124,-104.999139667,1572.5258,5,4,23.1996,5.6993,28.8715,-9.5532,-11.1762,25.3778,0,0
2020/02/15,04:04:24.60,39.748738114,-104.999152534,1572.4127,5,4,23.2053,5.6997,28.8781,-9.5553,-11.1783,25.3841,0,0
2020/02/15,04:04:24.80,39.748748771,-104.999166137,1572.3761,5,4,23.211,5.7001,28.8847,-9.5574,-11.1804,25.3903,0,0
2020/02/15,04:04:25.00,39.748759263,-104.999179536,1572.2989,5,4,23.2168,5.7006,28.8913,-9.5595,-11.1824,25.3966,0,0
2020/02/15,04:04:25.20,39.748769963,-104.999193126,1572.2391,5,4,23.2225,5.701,28.8979,-9.5616,-11.1845,25.4029,0,0
2020/02/15,04:04:25.40,39.748780856,-104.999206727,1572.2208,5,4,23.2282,5.7014,28.9045,-9.5637,-11.1866,25.4091,0,0
2020/02/15,04:04:25.60,39.748791718,-104.999220774,1572.178,5,4,23.2339,5.7018,28.9111,-9.5658,-11.1886,25.4154,0,0
2020/02/15,04:04:25.80,39.748802318,-104.999234764,1572.127,5,4,23.2397,5.7022,28.9178,-9.5679,-11.1907,25.4217,0,0
2020/02/15,04:04:26.00,39.748812805,-104.999248798,1572.0389,5,4,23.2454,5.7026,28.9244,-9.57,-11.1928,25.428,0,0
2020/02/15,04:04:26.20,39.748824089,-104.999263189,1572.0674,5,4,23.2511,5.7031,28.931,-9.5721,-11.1949,25.4342,0,0
2020/02/15,04:04:26.40,39.748834937,-104.999277176,1572.0383,5,4,23.2569,5.7035,28.9376,-9.5742,-11.1969,25.4405,0,0
2020/02/15,04:04:26.60,39.748857234,-104.99929371,1573.5834,5,5,3.5779,4.2632,6.8356,-2.1454,-4.3403,1.0258,0,0
2020/02/15,04:04:26.80,39.748872901,-104.999308606,1574.2178,5,5,3.5779,4.263,6.8353,-2.1454,-4.3401,1.0252,0,0
2020/02/15,04:04:27.00,39.748865693,-104.999319082,1571.7302,5,4,23.2741,5.7047,28.9575,-9.5806,-11.2032,25.4594,0,0
2020/02/15,04:04:27.20,39.748876739,-104.999333654,1571.7512,5,4,23.2799,5.7052,28.9641,-9.5827,-11.2053,25.4657,0,0
2020/02/15,04:04:27.40,39.748888507,-104.999347947,1571.797,5,4,23.2856,5.7056,28.9708,-9.5848,-11.2074,25.472,0,0
2020/02/15,04:04:27.60,39.748899269,-104.999362636,1571.7218,5,4,23.2914,5.706,28.9774,-9.5869,-11.2094,25.4783,0,0
2020/02/15,04:04:27.80,39.748910509,-104.999377309,1571.6783,5,4,23.2971,5.7064,28.9841,-9.589,-11.2115,25.4846,0,0
2020/02/15,04:04:28.00,39.748921921,-104.999392226,1571.6183,5,4,23.3029,5.7068,28.9907,-9.5912,-11.2136,25.4909,0,0
2020/02/15,04:04:28.20,39.748933586,-104.999407438,1571.6015,5,4,23.3087,5.7073,28.9974,-9.5933,-11.2157,25.4972,0,0
2020/02/15,04:04:28.40,39.748886174,-104.99941003,1563.5282,5,5,3.578,4.2617,6.8336,-2.1449,-4.3379,1.0199,0,0
2020/02/15,04:04:28.60,39.748958016,-104.999438039,1571.6103,5,4,23.3202,5.7081,29.0107,-9.5975,-11.2199,25.5099,0,0
2020/02/15,04:04:28.80,39.748914745,-104.999441774,1564.0801,5,5,3.578,4.2614,6.8332,-2.1447,-4.3373,1.0186,0,0
2020/02/15,04:04:29.00,39.74893617,-104.9994592,1565.3088,5,5,3.578,4.2612,6.833,-2.1447,-4.3371,1.0179,0,0
2020/02/15,04:04:29.20,39.748951205,-104.999475483,1565.6433,5,5,3.578,4.2611,6.8328,-2.1446,-4.3368,1.0172,0,0
2020/02/15,04:04:29.40,39.748962883,-104.999490882,1565.4819,5,5,3.578,4.2609,6.8326,-2.1445,-4.3365,1.0166,0,0
2020/02/15,04:04:29.60,39.748974807,-104.999506532,1565.3726,5,5,3.5781,4.2607,6.8323,-2.1445,-4.3362,1.0159,0,0
2020/02/15,04:04:29.80,39.748988849,-104.999522277,1565.5522,5,5,3.5781,4.2606,6.8321,-2.1444,-4.336,1.0153,0,0
2020/02/15,04:04:30.00,39.748993804,-104.999536569,1564.4995,5,5,3.5781,4.2604,6.8319,-2.1443,-4.3357,1.0146,0,0
2020/02/15,04:04:30.20,39.749056761,-104.999563324,1571.3491,5,4,23.3665,5.7115,29.0641,-9.6145,-11.2367,25.5605,0,0
2020/02/15,04:04:30.40,39.74899189,-104.999555586,1560.1619,5,5,9.7875,2.792,9.2543,3.6443,3.319,8.2921,0,0
2020/02/15,04:04:30.60,39.749028454,-104.999579004,1563.6252,5,5,9.7874,2.7921,9.2541,3.6445,3.3191,8.2918,0,0
2020/02/15,04:04:30.80,39.749052828,-104.99959885,1565.3665,5,5,9.7873,2.7921,9.2539,3.6446,3.3193,8.2916,0,0
2020/02/15,04:04:31.00,39.749071544,-104.99961728,1566.3012,5,5,9.7872,2.7922,9.2537,3.6447,3.3195,8.2913,0,0
2020/02/15,04:04:31.20,39.749089397,-104.999635293,1567.1626,5,5,9.7871,2.7922,9.2534,3.6448,3.3196,8.2911,0,0
2020/02/15,04:04:31.40,39.749100946,-104.999651071,1567.0566,5,5,9.787,2.7923,9.2532,3.6449,3.3198,8.2908,0,0
2020/02/15,04:04:31.60,39.749115681,-104.999667769,1567.3982,5,5,9.7869,2.7923,9.253,3.645,3.3199,8.2906,0,0
2020/02/15,04:04:31.80,39.749125426,-104.999682473,1566.9905,5,5,9.7868,2.7924,9.2528,3.6452,3.3201,8.2903,0,0
2020/02/15,04:04:32.00,39.749138032,-104.999697535,1566.98,5,5,9.7867,2.7924,9.2525,3.6453,3.3202,8.2901,0,0
2020/02/15,04:04:32.20,39.74915468,-104.999714189,1567.5322,5,5,9.7866,2.7924,9.2523,3.6454,3.3204,8.2898,0,0
2020/02/15,04:04:32.40,39.749126403,-104.999740684,1564.2254,5,6,2.6737,2.4748,5.1186,1.0544,1.0277,-1.9594,0,0
2020/02/15,04:04:32.60,39.749143544,-104.999758142,1564.9178,5,6,2.6737,2.4748,5.1188,1.0543,1.028,-1.9594,0,0
2020/02/15,04:04:32.80,39.749160419,-104.999775026,1565.5278,5,6,2.6737,2.4748,5.1189,1.0543,1.0282,-1.9595,0,0
2020/02/15,04:04:33.00,39.749163423,-104.999793731,1564.773,5,6,2.6737,2.4748,5.119,1.0543,1.0285,-1.9595,0,0
2020/02/15,04:04:33.20,39.749237979,-104.999798313,1570.3571,5,5,9.786,2.7927,9.2512,3.646,3.3212,8.2886,0,0
2020/02/15,04:04:33.40,39.749251608,-104.999814782,1570.4877,5,5,9.7859,2.7927,9.251,3.6461,3.3213,8.2883,0,0
2020/02/15,04:04:33.60,39.749263575,-104.999830874,1570.4164,5,5,9.7858,2.7928,9.2507,3.6462,3.3215,8.2881,0,0
2020/02/15,04:04:33.80,39.749277553,-104.999847448,1570.5726,5,5,9.7857,2.7928,9.2505,3.6463,3.3216,8.2878,0,0
2020/02/15,04:04:34.00,39.749286028,-104.999863236,1570.0329,5,5,9.7856,2.7929,9.2503,3.6464,3.3218,8.2876,0,0
2020/02/15,04:04:34.20,39.749301515,-104.999881023,1570.4946,5,5,9.7855,2.7929,9.2501,3.6465,3.3219,8.2873,0,0
2020/02/15,04:04:34.40,39.74946955,-104.999867613,1584.4011,5,6,2.6736,2.4747,5.1198,1.0539,1.0305,-1.9595,0,0
2020/02/15,04:04:34.60,39.7493279,-104.999915007,1570.7508,5,4,23.4947,5.721,29.2122,-9.6617,-11.2832,25.7009,0,0
2020/02/15,04:04:34.80,39.749302613,-104.999922755,1565.5871,5,5,3.5784,4.2565,6.8268,-2.1428,-4.3292,0.9985,0,0
2020/02/15,04:04:35.00,39.749352678,-104.999946653,1570.6245,5,4,23.5064,5.7218,29.2257,-9.666,-11.2874,25.7138,0,0
2020/02/15,04:04:35.20,39.749364179,-104.999963129,1570.4941,5,4,23.5123,5.7223,29.2325,-9.6682,-11.2896,25.7202,0,0
2020/02/15,04:04:35.40,39.749353237,-104.999974051,1567.2717,5,5,3.5784,4.256,6.8261,-2.1426,-4.3284,0.9965,0,0
2020/02/15,04:04:35.60,39.749362602,-104.999989272,1566.7915,5,5,3.5784,4.2559,6.8259,-2.1425,-4.3281,0.9958,0,0
2020/02/15,04:04:35.80,39.749367511,-105.000010004,1566.3302,5,6,3.5062,2.2351,5.0177,-1.4141,-1.4042,-1.523,0,0
2020/02/15,04:04:36.00,39.749399961,-105.00002201,1568.2943,5,5,9.7845,2.7934,9.248,3.6476,3.3233,8.285,0,0
2020/02/15,04:04:36.20,39.749386215,-105.000034134,1564.8496,5,5,3.5785,4.2554,6.8253,-2.1423,-4.3273,0.9938,0,0
2020/02/15,04:04:36.40,39.749403549,-105.00005093,1565.4822,5,5,3.5785,4.2552,6.8251,-2.1423,-4.327,0.9932,0,0
2020/02/15,04:04:36.60,39.749418046,-105.000065624,1565.6324,5,5,3.5785,4.2551,6.8249,-2.1422,-4.3267,0.9925,0,0
2020/02/15,04:04:36.80,39.749432483,-105.000121663,1569.0722,5,4,3.6076,22.3236,20.9668,2.3293,-21.2878,-2.8418,0,0
2020/02/15,04:04:37.00,39.749444425,-105.000101085,1566.0764,5,5,3.5785,4.2547,6.8244,-2.1421,-4.3262,0.9911,0,0
2020/02/15,04:04:37.20,39.749455496,-105.000115756,1565.8214,5,5,3.5785,4.2546,6.8242,-2.142,-4.3259,0.9904,0,0
2020/02/15,04:04:37.40,39.749464529,-105.000130481,1565.3304,5,5,3.5785,4.2544,6.824,-2.142,-4.3256,0.9898,0,0
2020/02/15,04:04:37.60,39.749474044,-105.000145922,1564.9557,5,5,3.5785,4.2543,6.8238,-2.1419,-4.3254,0.9891,0,0
2020/02/15,04:04:37.80,39.74948298,-105.00021094,1568.4551,5,4,3.608,22.3198,20.9647,2.3422,-21.2848,-2.8524,0,0
2020/02/15,04:04:38.00,39.749498937,-105.000177148,1564.9353,5,5,3.5786,4.2539,6.8234,-2.1418,-4.3248,0.9877,0,0
2020/02/15,04:04:38.20,39.749510236,-105.000192861,1564.7273,5,5,3.5786,4.2538,6.8232,-2.1417,-4.3246,0.9871,0,0
2020/02/15,04:04:38.40,39.749525716,-105.000208017,1564.9907,5,5,3.5786,4.2536,6.8229,-2.1416,-4.3243,0.9864,0,0
2020/02/15,04:04:38.60,39.749535953,-105.000223745,1564.6761,5,5,3.5786,4.2535,6.8227,-2.1416,-4.324,0.9857,0,0
2020/02/15,04:04:38.80,39.749547074,-105.000289041,1568.4405,5,4,3.6084,22.316,20.9626,2.3549,-21.2819,-2.863,0,0
2020/02/15,04:04:39.00,39.749558605,-105.000254169,1564.2705,5,5,3.5786,4.2531,6.8223,-2.1414,-4.3235,0.9843,0,0
2020/02/15,04:04:39.20,39.749571798,-105.000269419,1564.2342,5,5,3.5787,4.253,6.8221,-2.1414,-4.3232,0.9837,0,0
2020/02/15,04:04:39.40,39.749583793,-105.000285566,1564.1113,5,5,3.5787,4.2528,6.8219,-2.1413,-4.3229,0.983,0,0
2020/02/15,04:04:39.60,39.749597052,-105.000302226,1564.1672,5,5,3.5787,4.2526,6.8217,-2.1412,-4.3227,0.9823,0,0
2020/02/15,04:04:39.80,39.749610484,-105.000318744,1564.207,5,5,3.5787,4.2525,6.8214,-2.1412,-4.3224,0.9816,0,0
2020/02/15,04:04:40.00,39.74962328,-105.000335237,1564.1848,5,5,3.5787,4.2523,6.8212,-2.1411,-4.3221,0.9809,0,0
2020/02/15,04:04:40.20,39.749631761,-105.000344702,1563.327,5,6,2.6792,3.1649,5.6412,1.4675,-2.7909,-2.8525,0,0
2020/02/15,04:04:40.40,39.74964622,-105.00036205,1563.5336,5,6,2.6792,3.1648,5.6413,1.4674,-2.7909,-2.8525,0,0
2020/02/15,04:04:40.60,39.749661198,-105.000379557,1563.7585,5,6,2.6792,3.1648,5.6413,1.4674,-2.7909,-2.8526,0,0
2020/02/15,04:04:40.80,39.749672855,-105.000406196,1564.8706,5,7,2.4987,2.102,4.8632,-0.3662,-1.0121,-2.3181,0,0
2020/02/15,04:04:41.00,39.749686303,-105.000428532,1564.9437,5,7,2.4987,2.102,4.8633,-0.3663,-1.012,-2.3181,0,0
2020/02/15,04:04:41.20,39.749701998,-105.000443048,1565.1264,5,6,2.6736,2.4745,5.1238,1.0524,1.0403,-1.9596,0,0
2020/02/15,04:04:41.40,39.749711434,-105.000458589,1564.6802,5,6,2.6736,2.4745,5.1239,1.0523,1.0406,-1.9596,0,0
2020/02/15,04:04:41.60,39.749720898,-105.000476225,1564.4697,5,6,2.6736,2.4745,5.1241,1.0523,1.0408,-1.9596,0,0
2020/02/15,04:04:41.80,39.749731215,-105.000491483,1564.0644,5,6,2.6736,2.4745,5.1242,1.0522,1.0411,-1.9596,0,0
2020/02/15,04:04:42.00,39.749744843,-105.000507148,1564.1156,5,6,2.6736,2.4745,5.1243,1.0522,1.0414,-1.9596,0,0
2020/02/15,04:04:42.20,39.749757464,-105.00052329,1564.1459,5,6,2.6736,2.4745,5.1244,1.0521,1.0417,-1.9596,0,0
2020/02/15,04:04:42.40,39.749764378,-105.000540764,1563.6764,5,6,2.6736,2.4745,5.1245,1.0521,1.042,-1.9596,0,0
2020/02/15,04:04:42.60,39.749778278,-105.00055642,1563.8504,5,6,2.6736,2.4745,5.1246,1.052,1.0423,-1.9596,0,0
2020/02/15,04:04:42.80,39.749792744,-105.00057138,1564.0287,5,6,2.6736,2.4745,5.1248,1.052,1.0425,-1.9596,0,0
2020/02/15,04:04:43.00,39.749807777,-105.000584539,1564.069,5,6,2.6735,2.4745,5.1249,1.0519,1.0428,-1.9596,0,0
2020/02/15,04:04:43.20,39.749820098,-105.000599922,1564.0831,5,6,2.6735,2.4745,5.125,1.0519,1.0431,-1.9596,0,0
2020/02/15,04:04:43.40,39.749832139,-105.000614771,1564.0063,5,6,2.6735,2.4745,5.1251,1.0518,1.0434,-1.9596,0,0
2020/02/15,04:04:43.60,39.749841497,-105.000630955,1563.8467,5,6,2.6735,2.4745,5.1252,1.0518,1.0437,-1.9596,0,0
2020/02/15,04:04:43.80,39.749880713,-105.000641658,1566.4207,5,5,9.7801,2.7952,9.2392,3.652,3.3292,8.2751,0,0
2020/02/15,04:04:44.00,39.750064157,-105.00061783,1582.8245,5,6,3.507,2.2341,5.016,-1.4138,-1.396,-1.5362,0,0
2020/02/15,04:04:44.20,39.74991154,-105.000673327,1567.4906,5,5,9.7798,2.7953,9.2387,3.6522,3.3296,8.2746,0,0
2020/02/15,04:04:44.40,39.749923869,-105.000688208,1567.6174,5,5,9.7797,2.7953,9.2385,3.6523,3.3297,8.2743,0,0
2020/02/15,04:04:44.60,39.749936496,-105.000703162,1567.8002,5,5,9.7796,2.7954,9.2383,3.6524,3.3299,8.2741,0,0
2020/02/15,04:04:44.80,39.749947775,-105.000717485,1567.7983,5,5,9.7795,2.7954,9.238,3.6525,3.33,8.2738,0,0
2020/02/15,04:04:45.00,39.74995818,-105.00073154,1567.718,5,5,9.7794,2.7955,9.2378,3.6526,3.3302,8.2736,0,0
2020/02/15,04:04:45.20,39.749968434,-105.000745384,1567.6161,5,5,9.7792,2.7955,9.2376,3.6527,3.3303,8.2733,0,0
2020/02/15,04:04:45.40,39.749978157,-105.000759192,1567.4316,5,5,9.7791,2.7956,9.2373,3.6528,3.3305,8.2731,0,0
2020/02/15,04:04:45.60,39.749989915,-105.00077348,1567.5483,5,5,9.779,2.7956,9.2371,3.653,3.3306,8.2728,0,0
2020/02/15,04:04:45.80,39.749999548,-105.000786894,1567.4117,5,5,9.7789,2.7957,9.2369,3.6531,3.3308,8.2725,0,0
2020/02/15,04:04:46.00,39.750010895,-105.000800841,1567.531,5,5,9.7788,2.7957,9.2367,3.6532,3.3309,8.2723,0,0
2020/02/15,04:04:46.20,39.750020492,-105.000814115,1567.4263,5,5,9.7787,2.7958,9.2364,3.6533,3.331,8.272,0,0
2020/02/15,04:04:46.40,39.750031801,-105.00082783,1567.5729,5,5,9.7785,2.7958,9.2362,3.6534,3.3312,8.2718,0,0
2020/02/15,04:04:46.60,39.750042127,-105.000841217,1567.5744,5,5,9.7784,2.7959,9.236,3.6535,3.3313,8.2715,0,0
2020/02/15,04:04:46.80,39.750051251,-105.000854082,1567.4478,5,5,9.7783,2.7959,9.2357,3.6536,3.3315,8.2712,0,0
2020/02/15,04:04:47.00,39.750060956,-105.000867041,1567.4065,5,5,9.7782,2.796,9.2355,3.6537,3.3316,8.271,0,0
2020/02/15,04:04:47.20,39.75008675,-105.000884765,1569.6943,5,4,23.8699,5.7491,29.646,-9.7997,-11.4198,26.1119,0,0
2020/02/15,04:04:47.40,39.750072538,-105.000890057,1566.2,5,5,9.7779,2.7961,9.235,3.6539,3.3319,8.2705,0,0
2020/02/15,04:04:47.60,39.750081443,-105.000902686,1566.0727,5,5,9.7778,2.7961,9.2348,3.6541,3.3321,8.2702,0,0
2020/02/15,04:04:47.80,39.750088646,-105.000914852,1565.6866,5,5,9.7777,2.7961,9.2346,3.6542,3.3322,8.2699,0,0
2020/02/15,04:04:48.00,39.750099492,-105.000927768,1565.7645,5,5,9.7776,2.7962,9.2344,3.6543,3.3324,8.2697,0,0
2020/02/15,04:04:48.20,39.750107055,-105.000940168,1565.3539,5,5,9.7775,2.7962,9.2341,3.6544,3.3325,8.2694,0,0
2020/02/15,04:04:48.40,39.750147818,-105.000962618,1569.6414,5,4,23.9063,5.7518,29.6881,-9.8131,-11.433,26.1518,0,0
2020/02/15,04:04:48.60,39.750158305,-105.00097626,1569.6132,5,4,23.9124,5.7523,29.6951,-9.8153,-11.4352,26.1584,0,0
2020/02/15,04:04:48.80,39.750139532,-105.000981348,1565.3581,5,5,9.7771,2.7964,9.2334,3.6547,3.333,8.2687,0,0
2020/02/15,04:04:49.00,39.750149435,-105.000995086,1565.2301,5,5,9.777,2.7964,9.2332,3.6548,3.3331,8.2684,0,0
2020/02/15,04:04:49.20,39.750191129,-105.00101811,1569.6395,5,4,23.9306,5.7537,29.7162,-9.822,-11.4419,26.1784,0,0
2020/02/15,04:04:49.40,39.750201802,-105.001031807,1569.5993,5,4,23.9367,5.7541,29.7233,-9.8243,-11.4441,26.1851,0,0
2020/02/15,04:04:49.60,39.750213154,-105.001045689,1569.6935,5,4,23.9428,5.7546,29.7303,-9.8265,-11.4464,26.1917,0,0
2020/02/15,04:04:49.80,39.750223972,-105.001058962,1569.666,5,4,23.9489,5.755,29.7374,-9.8288,-11.4486,26.1984,0,0
2020/02/15,04:04:50.00,39.750234454,-105.001072416,1569.6454,5,4,23.955,5.7555,29.7444,-9.831,-11.4508,26.2051,0,0
2020/02/15,04:04:50.20,39.750244334,-105.001085543,1569.5663,5,4,23.9611,5.756,29.7515,-9.8332,-11.453,26.2118,0,0
2020/02/15,04:04:50.40,39.750254962,-105.001098759,1569.605,5,4,23.9672,5.7564,29.7585,-9.8355,-11.4553,26.2185,0,0
2020/02/15,04:04:50.60,39.750264556,-105.001111693,1569.5479,5,4,23.9733,5.7569,29.7656,-9.8377,-11.4575,26.2251,0,0
2020/02/15,04:04:50.80,39.750274802,-105.001124339,1569.5982,5,4,23.9794,5.7574,29.7727,-9.84,-11.4597,26.2318,0,0
2020/02/15,04:04:51.00,39.750284525,-105.001136703,1569.5866,5,4,23.9855,5.7578,29.7797,-9.8422,-11.462,26.2385,0,0
2020/02/15,04:04:51.20,39.750293831,-105.001148427,1569.5881,5,4,23.9916,5.7583,29.7868,-9.8445,-11.4642,26.2452,0,0
2020/02/15,04:04:51.40,39.750302298,-105.001159866,1569.5485,5,4,23.9978,5.7588,29.7939,-9.8467,-11.4664,26.2519,0,0
2020/02/15,04:04:51.60,39.750310764,-105.001170591,1569.5961,5,4,24.0039,5.7592,29.801,-9.849,-11.4687,26.2586,0,0
2020/02/15,04:04:51.80,39.750319011,-105.001180894,1569.6571,5,4,24.01,5.7597,29.8081,-9.8513,-11.4709,26.2653,0,0
2020/02/15,04:04:52.00,39.750282347,-105.001138068,1559.7505,5,6,3.5079,2.2332,5.0144,-1.4135,-1.388,-1.5489,0,0
2020/02/15,04:04:52.20,39.750295245,-105.001164394,1561.9727,5,6,3.5079,2.2332,5.0144,-1.4135,-1.3878,-1.5492,0,0
